"ATE","EY1","EY0"
-54.8558108285598,-54.9631489137645,42.0813672152678
-54.8558108285598,-5.85549440975984,40.5317783175129
-54.8558108285598,-10.0191798215515,39.2270270750002
-54.8558108285598,-17.8253490601977,33.1679842731357
-54.8558108285598,-12.7078654524755,38.5005216442987
-54.8558108285598,-2.35980578506773,33.0347103439645
-54.8558108285598,-53.6558137056898,-16.3258137056898
-54.8558108285598,5.21573917554408,41.3457391755441
-54.8558108285598,-26.3184099159659,34.4715900840341
-54.8558108285598,-3.07195614175201,33.8442507547997
-54.8558108285598,-16.5589695179799,25.2710304820201
-54.8558108285598,-83.9479027213656,-43.2579027213656
-54.8558108285598,-79.5827067963492,-38.8927067963492
-54.8558108285598,-5.9276339403939,40.4596387868788
-54.8558108285598,-28.9531549467348,25.2068450532652
-54.8558108285598,-87.1666962332303,-36.173362899897
-54.8558108285598,-30.6914079185753,26.0595011723337
-54.8558108285598,-31.3891678116231,30.1870390849286
-54.8558108285598,-11.2117994872701,36.5127166417622
-54.8558108285598,-69.2255167204554,-15.5655167204554
-54.8558108285598,6.93217394207375,40.9894466693465
-54.8558108285598,-40.0878019089193,34.6607695196521
-54.8558108285598,-15.7190073073546,24.9709926926454
-54.8558108285598,-28.3447823346528,11.2929099730395
-54.8558108285598,0.811066845610565,36.9410668456106
-54.8558108285598,-0.484498055065828,37.2740733735056
-54.8558108285598,5.95152143393468,40.6565214339347
-54.8558108285598,2.72792952537929,39.644136421931
-54.8558108285598,-80.487090201054,-43.157090201054
-54.8558108285598,-138.012444797378,-36.7247524896853
-54.8558108285598,-28.5149231704578,14.5542072643248
-54.8558108285598,-21.0908532742211,30.8768390334712
-54.8558108285598,-33.0477164067094,31.2499759009829
-54.8558108285598,-8.94639987468628,28.8121715538852
-54.8558108285598,-74.625866099349,-26.9013499703167
-54.8558108285598,-9.63803149657471,37.3969685034253
-54.8558108285598,-11.5155781913595,47.2016945359133
-54.8558108285598,-4.28949874135676,31.8405012586432
-54.8558108285598,-85.2144641370717,29.0955358629283
-54.8558108285598,-4.88333082890732,34.754361478785
-54.8558108285598,-4.75268812683181,31.3773118731682
-54.8558108285598,-31.5697001776176,30.0065067189341
-54.8558108285598,26.162068496748,55.7777827824623
-54.8558108285598,-52.2367198366546,-16.1067198366546
-54.8558108285598,-53.424368239889,-18.0298521108567
-54.8558108285598,-7.57005256862869,31.0932807647046
-54.8558108285598,0.243131715641884,36.3731317156419
-54.8558108285598,-39.0385402654873,-1.27996883691586
-54.8558108285598,1.72512155138909,37.1196376804213
-54.8558108285598,-64.4255729230675,-18.647925864244
-54.8558108285598,-62.9828586660436,-26.8528586660436
-54.8558108285598,-11.3169106078228,28.3207816998696
-54.8558108285598,-28.0464028398403,23.921289467852
-54.8558108285598,-15.165314143052,33.294685856948
-54.8558108285598,-19.5390911471631,22.2909088528369
-54.8558108285598,-126.851238542849,21.8773328857221
-54.8558108285598,-32.9995037539723,2.39501237505993
-54.8558108285598,-10.109269343556,27.6493020850155
-54.8558108285598,-30.6230569390529,23.5369430609471
-54.8558108285598,-10.4398548389404,27.318716589631
-54.8558108285598,-13.3490647859268,26.2886275217655
-54.8558108285598,-23.4610775295751,38.1151293669767
-54.8558108285598,1.48877930320182,36.1937793032018
-54.8558108285598,-35.4983193521795,28.7993729555129
-54.8558108285598,-49.7048396007344,44.8180175421228
-54.8558108285598,6.66865175540785,40.7259244826806
-54.8558108285598,0.543773975569238,38.3023454041407
-54.8558108285598,-9.43005468006448,27.4861522164873
-54.8558108285598,11.5758649501796,47.8149558592705
-54.8558108285598,1.553251171299,47.9405238985717
-54.8558108285598,-19.3887601091345,36.0643433391414
-54.8558108285598,-49.1159656038072,47.9285505252251
-54.8558108285598,-0.49948757280799,35.630512427192
-54.8558108285598,-2.76377426915017,46.5212257308498
-54.8558108285598,-7.69733818116129,28.4326618188387
-54.8558108285598,-29.6073381411929,33.5826618588071
-54.8558108285598,-7.57845182654114,33.1115481734589
-54.8558108285598,5.60063955742691,41.7306395574269
-54.8558108285598,11.1147396487261,45.8197396487261
-54.8558108285598,-107.916275721406,-32.2629423880724
-54.8558108285598,-4.46421845497779,31.6657815450222
-54.8558108285598,-90.5928743597793,-27.4028743597793
-54.8558108285598,8.42382748868935,43.8183436177216
-54.8558108285598,-27.5944881382988,32.8655118617012
-54.8558108285598,-7.24812447707668,34.5818755229233
-54.8558108285598,-103.744269579442,-42.16806268289
-54.8558108285598,-92.2297288678056,-53.6997288678056
-54.8558108285598,-90.0344848791786,-40.7882779826269
-54.8558108285598,-36.4799806059709,45.7128765368863
-54.8558108285598,8.78811149783694,42.8453842251097
-54.8558108285598,-3.11656058311442,34.642010845457
-54.8558108285598,11.6017006918602,46.3067006918602
-54.8558108285598,-16.941388363249,38.5117150850269
-54.8558108285598,11.6104104209924,65.8861247067067
-54.8558108285598,-6.48880430025071,30.427402596301
-54.8558108285598,-43.9687979742826,40.0562020257174
-54.8558108285598,-38.7561498010503,14.2638501989497
-54.8558108285598,-8.2746459586376,32.4153540413624
-54.8558108285598,-0.646278016823736,36.269928879728
-54.8558108285598,-25.2718891027179,29.1881108972821
-54.8558108285598,-7.13469843814174,31.5286348951916
-54.8558108285598,-107.855345830126,-43.4653458301259
-54.8558108285598,-17.0394081509061,34.9282841567862
-54.8558108285598,-86.667690291405,-25.0914833948532
-54.8558108285598,-130.395122932335,21.2648770676646
-54.8558108285598,4.90344056166528,37.7762977045224
-54.8558108285598,-33.6274335030026,28.7911379255688
-54.8558108285598,-17.9229121126643,42.131604016368
-54.8558108285598,-7.60603719717044,30.152534231401
-54.8558108285598,7.24282872186888,43.3728287218689
-54.8558108285598,-12.0422716448012,34.9927283551988
-54.8558108285598,-110.273252546195,-25.5587364171627
-54.8558108285598,-60.9493107327807,-25.5547946037485
-54.8558108285598,-59.6965634076189,-24.3020472785867
-54.8558108285598,-124.082735308513,23.0172646914867
-54.8558108285598,-9.23637676781642,29.4269565655169
-54.8558108285598,-2.89673598889574,36.5022295283456
-54.8558108285598,-81.9271369897842,-33.4671369897842
-54.8558108285598,-467.11561944919,-0.815619449190008
-54.8558108285598,-11.9167060138133,31.6532939861867
-54.8558108285598,3.36861079536199,38.7631269243943
-54.8558108285598,-16.8223180474491,23.8676819525509
-54.8558108285598,-2.04649323961667,48.0420781889548
-54.8558108285598,-61.8699938585215,-27.8127211312487
-54.8558108285598,-99.5976261019022,-28.9699337942099
-54.8558108285598,-21.6695938302998,28.4189775982716
-54.8558108285598,-15.3500688638234,33.8961380327283
-54.8558108285598,-69.6064280805042,31.6812642271881
-54.8558108285598,-42.2578454277983,32.4907260007731
-54.8558108285598,5.3927609308449,41.5227609308449
-54.8558108285598,-15.1556897272504,43.5615830000223
-54.8558108285598,-3.5069838395316,34.2515875890398
-54.8558108285598,-12.5353054096376,46.1819673176351
-54.8558108285598,-3.58409103572847,33.3321158608233
-54.8558108285598,-5.40051203685398,33.2628212964794
-54.8558108285598,-8.89351784873811,50.6964821512619
-54.8558108285598,-7.39634230377516,31.2669910295582
-54.8558108285598,-468.334817280917,-2.03481728091729
-54.8558108285598,-29.3532128451384,23.6667871548616
-54.8558108285598,-35.2788244886777,38.627382407874
-54.8558108285598,-18.1893967350854,24.8797336996972
-54.8558108285598,-5.18577626612561,33.4775570672077
-54.8558108285598,-0.76914857579802,36.1470583207537
-54.8558108285598,-80.487090201054,-43.157090201054
-54.8558108285598,-12.4537124285919,37.6348589999795
-54.8558108285598,-25.7038780674302,35.0861219325698
-54.8558108285598,-6.48880430025071,30.427402596301
-54.8558108285598,-353.737731285203,1.59226871479688
-54.8558108285598,-71.1157596599705,-20.1224263266371
-54.8558108285598,-12.3741642530811,27.2635280546112
-54.8558108285598,-65.6019959508473,-19.2147232235745
-54.8558108285598,25.3915019005389,58.8391489593624
-54.8558108285598,0.142013214188019,39.7797055218803
-54.8558108285598,-1.2089118850106,36.5496595435608
-54.8558108285598,-3.88784331525729,36.4421566847427
-54.8558108285598,-2.16470707684819,45.5598090521841
-54.8558108285598,-7.66080210526631,42.3862946689272
-54.8558108285598,-1.52604197564637,38.1116503320459
-54.8558108285598,-15.1881924497355,34.858904324458
-54.8558108285598,6.06696797537661,41.4614841044089
-54.8558108285598,-32.2853269587892,-3.75532695878923
-54.8558108285598,-132.611055476381,19.0489445236193
-54.8558108285598,-28.6190893526662,24.4009106473338
-54.8558108285598,-23.1140739542438,25.3459260457563
-54.8558108285598,-16.3168569711501,34.6764763621833
-54.8558108285598,-71.7688523286045,-36.3743361995723
-54.8558108285598,-34.6141772672234,33.6158227327766
-54.8558108285598,-37.3155939623135,38.3377393710199
-54.8558108285598,-12.5448536655648,47.263328152617
-54.8558108285598,-36.0292516244159,35.6381677304228
-54.8558108285598,-4.14644878136539,34.5168845519679
-54.8558108285598,-27.8558839601105,35.4674493732228
-54.8558108285598,6.11589862905475,40.8208986290548
-54.8558108285598,-64.9502344227477,-29.5557182937154
-54.8558108285598,-17.3745995302062,32.7139718983652
-54.8558108285598,-21.6695938302998,28.4189775982716
-54.8558108285598,6.03757706540398,40.0948497926767
-54.8558108285598,-18.5077355057478,42.2822644942522
-54.8558108285598,-81.4253488453013,-17.3663833280599
-54.8558108285598,-6.61013694485805,30.3060699516937
-54.8558108285598,3.23957838287959,39.3695783828796
-54.8558108285598,-17.074916126046,24.255083873954
-54.8558108285598,-3.34540452663448,34.4131669019369
-54.8558108285598,-14.2792644182306,26.4107355817694
-54.8558108285598,-21.9548584013942,21.1142720333884
-54.8558108285598,11.2716549573133,45.6016549573133
-54.8558108285598,-71.9099849291962,-35.7799849291962
-54.8558108285598,-75.6198262906934,-36.95649295736
-54.8558108285598,-2.88854072768226,41.2579457588042
-54.8558108285598,-121.84385884575,26.0423480508019
-54.8558108285598,-7.55910038303033,31.104232950303
-54.8558108285598,8.32233422140145,44.4523342214015
-54.8558108285598,-113.219366465667,34.6668404308847
-54.8558108285598,-108.364967131091,37.9995489979408
-54.8558108285598,-1.79706005685183,34.3329399431482
-54.8558108285598,-8.20636880712174,28.70983808943
-54.8558108285598,-26.0247133937934,37.2986199395399
-54.8558108285598,16.4791655126507,49.3520226555078
-54.8558108285598,35.7797265794877,65.395440865202
-54.8558108285598,-7.02019308041525,42.2260138161365
-54.8558108285598,-11.6591515516262,27.0041817817071
-54.8558108285598,-63.4112011395476,-23.7735088318553
-54.8558108285598,-3.73885049947356,36.9511495005264
-54.8558108285598,-41.8137883441571,32.5062116558429
-54.8558108285598,-33.8929513890927,47.2435350973938
-54.8558108285598,29.1444779837078,58.7601922694221
-54.8558108285598,-53.2069604527669,25.6130395472331
-54.8558108285598,-2.39771790518579,33.7322820948142
-54.8558108285598,-87.9578222018836,-47.2678222018836
-54.8558108285598,2.85234889761413,48.0552060404713
-54.8558108285598,-67.942137306905,-30.6121373069049
-54.8558108285598,-79.2497830805974,-42.6939766289845
-54.8558108285598,-9.43005468006448,27.4861522164873
-54.8558108285598,-56.1845804966025,49.1254195033975
-54.8558108285598,-34.4160689146243,30.9339310853757
-54.8558108285598,-12.3289911366194,31.2410088633806
-54.8558108285598,-74.9910559676252,-26.5310559676252
-54.8558108285598,1.76406143284798,37.894061432848
-54.8558108285598,2.85234889761413,48.0552060404713
-54.8558108285598,-61.3563810124935,-23.5978095839221
-54.8558108285598,4.95094925206725,41.0809492520672
-54.8558108285598,2.26931749888071,39.1855243954324
-54.8558108285598,-11.2884048839479,26.4701665446235
-54.8558108285598,15.0990253028445,49.1562980301172
-54.8558108285598,-23.5929147519363,28.374777555756
-54.8558108285598,-10.0405083786469,29.5971839290454
-54.8558108285598,-37.2087349172999,38.3112650827001
-54.8558108285598,21.3429849242728,55.4002576515456
-54.8558108285598,-82.85495575144,-42.16495575144
-54.8558108285598,-40.2991455367263,26.1908544632737
-54.8558108285598,0.809198419149368,37.7254053157011
-54.8558108285598,-67.4500222723243,-32.0555061432921
-54.8558108285598,-25.9176175244578,43.4023824755422
-54.8558108285598,-2.83850696088147,35.8248263724519
-54.8558108285598,-15.2740722561328,33.9721346404189
-54.8558108285598,3.32607372938839,38.0310737293884
-54.8558108285598,13.4776957051769,47.5349684324496
-54.8558108285598,-13.8625452646474,23.896026163924
-54.8558108285598,-47.3976053184956,29.2300869891967
-54.8558108285598,-16.4627254739223,36.1972745260777
-54.8558108285598,-90.1518016234335,-27.77470484924
-54.8558108285598,-48.2296467861371,28.3980455215552
-54.8558108285598,-23.6562289486792,29.0037710513208
-54.8558108285598,5.33865412282818,40.0436541228282
-54.8558108285598,-12.4951318557327,28.1948681442673
-54.8558108285598,-23.5490975890652,28.4185947186271
